"Step","Readout, K=512, L=32, p_B=0.0, p_C=1.0, B=4, eps=0 - ic1_acc","Readout, K=512, L=32, p_B=0.0, p_C=1.0, B=4, eps=0 - ic1_acc__MIN","Readout, K=512, L=32, p_B=0.0, p_C=1.0, B=4, eps=0 - ic1_acc__MAX","Readout, K=512, L=32, p_B=0.0, p_C=1.0, B=4, eps=0 - ic2_acc","Readout, K=512, L=32, p_B=0.0, p_C=1.0, B=4, eps=0 - ic2_acc__MIN","Readout, K=512, L=32, p_B=0.0, p_C=1.0, B=4, eps=0 - ic2_acc__MAX","Readout, K=512, L=32, p_B=0.0, p_C=1.0, B=4, eps=0 - iw_acc","Readout, K=512, L=32, p_B=0.0, p_C=1.0, B=4, eps=0 - iw_acc__MIN","Readout, K=512, L=32, p_B=0.0, p_C=1.0, B=4, eps=0 - iw_acc__MAX","Readout, K=512, L=32, p_B=0.0, p_C=1.0, B=4, eps=0 - test_acc","Readout, K=512, L=32, p_B=0.0, p_C=1.0, B=4, eps=0 - test_acc__MIN","Readout, K=512, L=32, p_B=0.0, p_C=1.0, B=4, eps=0 - test_acc__MAX","Readout, K=512, L=32, p_B=1.0, p_C=0.0, B=4, eps=0 - ic1_acc","Readout, K=512, L=32, p_B=1.0, p_C=0.0, B=4, eps=0 - ic1_acc__MIN","Readout, K=512, L=32, p_B=1.0, p_C=0.0, B=4, eps=0 - ic1_acc__MAX","Readout, K=512, L=32, p_B=1.0, p_C=0.0, B=4, eps=0 - ic2_acc","Readout, K=512, L=32, p_B=1.0, p_C=0.0, B=4, eps=0 - ic2_acc__MIN","Readout, K=512, L=32, p_B=1.0, p_C=0.0, B=4, eps=0 - ic2_acc__MAX","Readout, K=512, L=32, p_B=1.0, p_C=0.0, B=4, eps=0 - iw_acc","Readout, K=512, L=32, p_B=1.0, p_C=0.0, B=4, eps=0 - iw_acc__MIN","Readout, K=512, L=32, p_B=1.0, p_C=0.0, B=4, eps=0 - iw_acc__MAX","Readout, K=512, L=32, p_B=1.0, p_C=0.0, B=4, eps=0 - test_acc","Readout, K=512, L=32, p_B=1.0, p_C=0.0, B=4, eps=0 - test_acc__MIN","Readout, K=512, L=32, p_B=1.0, p_C=0.0, B=4, eps=0 - test_acc__MAX","Readout, K=512, L=32, p_B=0.25, p_C=0.25, B=4, eps=0 - ic1_acc","Readout, K=512, L=32, p_B=0.25, p_C=0.25, B=4, eps=0 - ic1_acc__MIN","Readout, K=512, L=32, p_B=0.25, p_C=0.25, B=4, eps=0 - ic1_acc__MAX","Readout, K=512, L=32, p_B=0.25, p_C=0.25, B=4, eps=0 - ic2_acc","Readout, K=512, L=32, p_B=0.25, p_C=0.25, B=4, eps=0 - ic2_acc__MIN","Readout, K=512, L=32, p_B=0.25, p_C=0.25, B=4, eps=0 - ic2_acc__MAX","Readout, K=512, L=32, p_B=0.25, p_C=0.25, B=4, eps=0 - iw_acc","Readout, K=512, L=32, p_B=0.25, p_C=0.25, B=4, eps=0 - iw_acc__MIN","Readout, K=512, L=32, p_B=0.25, p_C=0.25, B=4, eps=0 - iw_acc__MAX","Readout, K=512, L=32, p_B=0.25, p_C=0.25, B=4, eps=0 - test_acc","Readout, K=512, L=32, p_B=0.25, p_C=0.25, B=4, eps=0 - test_acc__MIN","Readout, K=512, L=32, p_B=0.25, p_C=0.25, B=4, eps=0 - test_acc__MAX","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - ic1_acc","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - ic1_acc__MIN","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - ic1_acc__MAX","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - ic2_acc","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - ic2_acc__MIN","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - ic2_acc__MAX","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - iw_acc","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - iw_acc__MIN","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - iw_acc__MAX","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - test_acc","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - test_acc__MIN","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - test_acc__MAX","Readout, K=512, L=32, p_B=0.75, p_C=0.25, B=4, eps=0 - ic1_acc","Readout, K=512, L=32, p_B=0.75, p_C=0.25, B=4, eps=0 - ic1_acc__MIN","Readout, K=512, L=32, p_B=0.75, p_C=0.25, B=4, eps=0 - ic1_acc__MAX","Readout, K=512, L=32, p_B=0.75, p_C=0.25, B=4, eps=0 - ic2_acc","Readout, K=512, L=32, p_B=0.75, p_C=0.25, B=4, eps=0 - ic2_acc__MIN","Readout, K=512, L=32, p_B=0.75, p_C=0.25, B=4, eps=0 - ic2_acc__MAX","Readout, K=512, L=32, p_B=0.75, p_C=0.25, B=4, eps=0 - iw_acc","Readout, K=512, L=32, p_B=0.75, p_C=0.25, B=4, eps=0 - iw_acc__MIN","Readout, K=512, L=32, p_B=0.75, p_C=0.25, B=4, eps=0 - iw_acc__MAX","Readout, K=512, L=32, p_B=0.75, p_C=0.25, B=4, eps=0 - test_acc","Readout, K=512, L=32, p_B=0.75, p_C=0.25, B=4, eps=0 - test_acc__MIN","Readout, K=512, L=32, p_B=0.75, p_C=0.25, B=4, eps=0 - test_acc__MAX","Readout, K=512, L=32, p_B=0.25, p_C=0.75, B=4, eps=0 - ic1_acc","Readout, K=512, L=32, p_B=0.25, p_C=0.75, B=4, eps=0 - ic1_acc__MIN","Readout, K=512, L=32, p_B=0.25, p_C=0.75, B=4, eps=0 - ic1_acc__MAX","Readout, K=512, L=32, p_B=0.25, p_C=0.75, B=4, eps=0 - ic2_acc","Readout, K=512, L=32, p_B=0.25, p_C=0.75, B=4, eps=0 - ic2_acc__MIN","Readout, K=512, L=32, p_B=0.25, p_C=0.75, B=4, eps=0 - ic2_acc__MAX","Readout, K=512, L=32, p_B=0.25, p_C=0.75, B=4, eps=0 - iw_acc","Readout, K=512, L=32, p_B=0.25, p_C=0.75, B=4, eps=0 - iw_acc__MIN","Readout, K=512, L=32, p_B=0.25, p_C=0.75, B=4, eps=0 - iw_acc__MAX","Readout, K=512, L=32, p_B=0.25, p_C=0.75, B=4, eps=0 - test_acc","Readout, K=512, L=32, p_B=0.25, p_C=0.75, B=4, eps=0 - test_acc__MIN","Readout, K=512, L=32, p_B=0.25, p_C=0.75, B=4, eps=0 - test_acc__MAX","Readout, K=512, L=32, p_B=1.0, p_C=1.0, B=4, eps=0 - ic1_acc","Readout, K=512, L=32, p_B=1.0, p_C=1.0, B=4, eps=0 - ic1_acc__MIN","Readout, K=512, L=32, p_B=1.0, p_C=1.0, B=4, eps=0 - ic1_acc__MAX","Readout, K=512, L=32, p_B=1.0, p_C=1.0, B=4, eps=0 - ic2_acc","Readout, K=512, L=32, p_B=1.0, p_C=1.0, B=4, eps=0 - ic2_acc__MIN","Readout, K=512, L=32, p_B=1.0, p_C=1.0, B=4, eps=0 - ic2_acc__MAX","Readout, K=512, L=32, p_B=1.0, p_C=1.0, B=4, eps=0 - iw_acc","Readout, K=512, L=32, p_B=1.0, p_C=1.0, B=4, eps=0 - iw_acc__MIN","Readout, K=512, L=32, p_B=1.0, p_C=1.0, B=4, eps=0 - iw_acc__MAX","Readout, K=512, L=32, p_B=1.0, p_C=1.0, B=4, eps=0 - test_acc","Readout, K=512, L=32, p_B=1.0, p_C=1.0, B=4, eps=0 - test_acc__MIN","Readout, K=512, L=32, p_B=1.0, p_C=1.0, B=4, eps=0 - test_acc__MAX"
"111","1","1","1","1","1","1","0.04639999940991402","0.04639999940991402","0.04639999940991402","1","1","1","0.9998999834060669","0.9998999834060669","0.9998999834060669","0.9998999834060669","0.9998999834060669","0.9998999834060669","0.046799998730421066","0.046799998730421066","0.046799998730421066","1","1","1","0.9848999679088593","0.983199954032898","0.9865999817848206","0.9876499772071838","0.9860999584197998","0.9891999959945679","0.1128000020980835","0.09690000116825104","0.12870000302791595","0.5009999722242355","0.49069997668266296","0.5112999677658081","0.9996499717235565","0.9994999766349792","0.9997999668121338","0.9995999932289124","0.9995999932289124","0.9995999932289124","0.08764999732375145","0.08469999581575394","0.09059999883174896","0.7710999846458435","0.7702999711036682","0.7718999981880188","0.9993999600410461","0.9993999600410461","0.9993999600410461","1","1","1","0.0731000006198883","0.0731000006198883","0.0731000006198883","0.8299999833106995","0.8299999833106995","0.8299999833106995","0.9997999668121338","0.9997999668121338","0.9997999668121338","0.9993999600410461","0.9993999600410461","0.9993999600410461","0.057999998331069946","0.057999998331069946","0.057999998331069946","0.8217999935150146","0.8217999935150146","0.8217999935150146","1","1","1","1","1","1","0.045499999076128006","0.045499999076128006","0.045499999076128006","1","1","1"
"122","1","1","1","1","1","1","0.046799998730421066","0.046799998730421066","0.046799998730421066","1","1","1","0.9998999834060669","0.9998999834060669","0.9998999834060669","1","1","1","0.04739999771118164","0.04739999771118164","0.04739999771118164","1","1","1","0.9942499697208405","0.9941999912261963","0.9942999482154846","0.9961499869823456","0.9957000017166138","0.9965999722480774","0.12844999879598618","0.11869999766349792","0.13819999992847443","0.5095499753952026","0.5047999620437622","0.5142999887466431","0.9993999898433685","0.9993000030517578","0.9994999766349792","0.9997999668121338","0.9996999502182007","0.9998999834060669","0.10324999690055847","0.0965999960899353","0.10989999771118164","0.7775499522686005","0.7762999534606934","0.7787999510765076","0.9993000030517578","0.9993000030517578","0.9993000030517578","0.9998999834060669","0.9998999834060669","0.9998999834060669","0.09959999471902847","0.09959999471902847","0.09959999471902847","0.8356999754905701","0.8356999754905701","0.8356999754905701","0.9998999834060669","0.9998999834060669","0.9998999834060669","1","1","1","0.06269999593496323","0.06269999593496323","0.06269999593496323","0.8228999972343445","0.8228999972343445","0.8228999972343445","1","1","1","1","1","1","0.04529999941587448","0.04529999941587448","0.04529999941587448","1","1","1"
"133","1","1","1","1","1","1","0.045899998396635056","0.045899998396635056","0.045899998396635056","1","1","1","1","1","1","1","1","1","0.0471000000834465","0.0471000000834465","0.0471000000834465","1","1","1","0.9974499940872192","0.9966999888420105","0.998199999332428","0.998449981212616","0.9973999857902527","0.9994999766349792","0.15444999933242798","0.15039999783039093","0.15850000083446503","0.5274499952793121","0.5218999981880188","0.5329999923706055","0.9998499751091003","0.9997999668121338","0.9998999834060669","0.9997999966144562","0.9995999932289124","1","0.11269999668002129","0.11029999703168869","0.11509999632835388","0.7802999913692474","0.7786999940872192","0.7818999886512756","0.9995999932289124","0.9995999932289124","0.9995999932289124","0.9998999834060669","0.9998999834060669","0.9998999834060669","0.08659999817609787","0.08659999817609787","0.08659999817609787","0.8330000042915344","0.8330000042915344","0.8330000042915344","0.9998999834060669","0.9998999834060669","0.9998999834060669","0.9998999834060669","0.9998999834060669","0.9998999834060669","0.07009999454021454","0.07009999454021454","0.07009999454021454","0.8255999684333801","0.8255999684333801","0.8255999684333801","1","1","1","1","1","1","0.04490000009536743","0.04490000009536743","0.04490000009536743","1","1","1"
"144","1","1","1","1","1","1","0.04690000042319298","0.04690000042319298","0.04690000042319298","1","1","1","1","1","1","1","1","1","0.04699999839067459","0.04699999839067459","0.04699999839067459","1","1","1","0.9977999627590179","0.9967999458312988","0.9987999796867371","0.9982499480247498","0.9978999495506287","0.9985999464988708","0.18519999831914902","0.1793999969959259","0.19099999964237213","0.5421499907970428","0.5361999869346619","0.5480999946594238","1","1","1","1","1","1","0.11139999702572823","0.10499999672174454","0.11779999732971191","0.778249979019165","0.776699960231781","0.7797999978065491","0.9995999932289124","0.9995999932289124","0.9995999932289124","0.9998999834060669","0.9998999834060669","0.9998999834060669","0.09779999405145645","0.09779999405145645","0.09779999405145645","0.835099995136261","0.835099995136261","0.835099995136261","0.9998999834060669","0.9998999834060669","0.9998999834060669","0.9998999834060669","0.9998999834060669","0.9998999834060669","0.08190000057220459","0.08190000057220459","0.08190000057220459","0.8270999789237976","0.8270999789237976","0.8270999789237976","1","1","1","1","1","1","0.04600000008940697","0.04600000008940697","0.04600000008940697","1","1","1"
"155","1","1","1","1","1","1","0.047199998050928116","0.047199998050928116","0.047199998050928116","1","1","1","1","1","1","1","1","1","0.04649999737739563","0.04649999737739563","0.04649999737739563","1","1","1","0.9972999691963196","0.9953999519348145","0.9991999864578247","0.9978999495506287","0.9960999488830566","0.9996999502182007","0.22019999474287033","0.21619999408721924","0.22419999539852142","0.5628999769687653","0.5566999912261963","0.5690999627113342","0.9999499917030334","0.9998999834060669","1","0.9999499917030334","0.9998999834060669","1","0.11834999546408653","0.11329999566078186","0.1233999952673912","0.7804499864578247","0.7789999842643738","0.7818999886512756","0.9997999668121338","0.9997999668121338","0.9997999668121338","0.9998999834060669","0.9998999834060669","0.9998999834060669","0.09539999812841415","0.09539999812841415","0.09539999812841415","0.8361999988555908","0.8361999988555908","0.8361999988555908","0.9998999834060669","0.9998999834060669","0.9998999834060669","0.9997999668121338","0.9997999668121338","0.9997999668121338","0.09319999814033508","0.09319999814033508","0.09319999814033508","0.8300999999046326","0.8300999999046326","0.8300999999046326","1","1","1","1","1","1","0.04529999941587448","0.04529999941587448","0.04529999941587448","1","1","1"
"166","1","1","1","1","1","1","0.04699999839067459","0.04699999839067459","0.04699999839067459","1","1","1","1","1","1","1","1","1","0.04619999974966049","0.04619999974966049","0.04619999974966049","1","1","1","0.9929499626159668","0.9881999492645264","0.9976999759674072","0.9946999549865723","0.9910999536514282","0.9982999563217163","0.22419998794794083","0.18789999186992645","0.2604999840259552","0.5646999776363373","0.5392999649047852","0.5900999903678894","0.9998499751091003","0.9996999502182007","1","0.9999499917030334","0.9998999834060669","1","0.14454999566078186","0.14249999821186066","0.14659999310970306","0.7871999740600586","0.7853999733924866","0.7889999747276306","0.9997999668121338","0.9997999668121338","0.9997999668121338","1","1","1","0.10869999974966049","0.10869999974966049","0.10869999974966049","0.8371999859809875","0.8371999859809875","0.8371999859809875","1","1","1","1","1","1","0.09749999642372131","0.09749999642372131","0.09749999642372131","0.832099974155426","0.832099974155426","0.832099974155426","1","1","1","1","1","1","0.04559999704360962","0.04559999704360962","0.04559999704360962","1","1","1"
"177","1","1","1","1","1","1","0.04649999737739563","0.04649999737739563","0.04649999737739563","1","1","1","1","1","1","1","1","1","0.045499999076128006","0.045499999076128006","0.045499999076128006","1","1","1","0.9991999864578247","0.9991999864578247","0.9991999864578247","0.9987499713897705","0.9984999895095825","0.9989999532699585","0.26579999178647995","0.24929998815059662","0.2822999954223633","0.5887499749660492","0.5778999924659729","0.5995999574661255","0.9998999834060669","0.9997999668121338","1","1","1","1","0.15029999613761902","0.14259999990463257","0.15799999237060547","0.7890999615192413","0.7852999567985535","0.7928999662399292","0.9998999834060669","0.9998999834060669","0.9998999834060669","1","1","1","0.12199999392032623","0.12199999392032623","0.12199999392032623","0.840499997138977","0.840499997138977","0.840499997138977","1","1","1","0.9998999834060669","0.9998999834060669","0.9998999834060669","0.10749999433755875","0.10749999433755875","0.10749999433755875","0.833299994468689","0.833299994468689","0.833299994468689","1","1","1","1","1","1","0.04609999805688858","0.04609999805688858","0.04609999805688858","1","1","1"
"188","1","1","1","1","1","1","0.046299997717142105","0.046299997717142105","0.046299997717142105","1","1","1","1","1","1","1","1","1","0.046799998730421066","0.046799998730421066","0.046799998730421066","1","1","1","0.9990999698638916","0.998699963092804","0.9994999766349792","0.9994999766349792","0.9991999864578247","0.9997999668121338","0.24825000017881393","0.2313999980688095","0.26510000228881836","0.5780499875545502","0.5659999847412109","0.5900999903678894","0.9998999834060669","0.9997999668121338","1","1","1","1","0.1368499957025051","0.11400000005960464","0.15969999134540558","0.7845499813556671","0.7777999639511108","0.7912999987602234","0.9997999668121338","0.9997999668121338","0.9997999668121338","1","1","1","0.1290999948978424","0.1290999948978424","0.1290999948978424","0.8422999978065491","0.8422999978065491","0.8422999978065491","1","1","1","1","1","1","0.10249999910593033","0.10249999910593033","0.10249999910593033","0.8327999711036682","0.8327999711036682","0.8327999711036682","1","1","1","1","1","1","0.045899998396635056","0.045899998396635056","0.045899998396635056","1","1","1"
"199","1","1","1","1","1","1","0.04580000042915344","0.04580000042915344","0.04580000042915344","1","1","1","1","1","1","1","1","1","0.045499999076128006","0.045499999076128006","0.045499999076128006","1","1","1","0.9986999928951263","0.9980999827384949","0.9993000030517578","0.999049961566925","0.998699963092804","0.9993999600410461","0.2824999988079071","0.27619999647140503","0.2888000011444092","0.5969999730587006","0.5932999849319458","0.6006999611854553","0.9998999834060669","0.9998999834060669","0.9998999834060669","1","1","1","0.16324999183416367","0.15529999136924744","0.1711999922990799","0.7903499901294708","0.7888000011444092","0.7918999791145325","0.9998999834060669","0.9998999834060669","0.9998999834060669","1","1","1","0.14720000326633453","0.14720000326633453","0.14720000326633453","0.8446999788284302","0.8446999788284302","0.8446999788284302","1","1","1","1","1","1","0.12150000035762787","0.12150000035762787","0.12150000035762787","0.8366999626159668","0.8366999626159668","0.8366999626159668","1","1","1","1","1","1","0.04619999974966049","0.04619999974966049","0.04619999974966049","1","1","1"
"210","1","1","1","1","1","1","0.04639999940991402","0.04639999940991402","0.04639999940991402","1","1","1","1","1","1","1","1","1","0.04559999704360962","0.04559999704360962","0.04559999704360962","1","1","1","0.9981499910354614","0.996999979019165","0.9993000030517578","0.9987499713897705","0.9982999563217163","0.9991999864578247","0.295199990272522","0.2856999933719635","0.30469998717308044","0.6061499714851379","0.6006999611854553","0.6115999817848206","0.9999499917030334","0.9998999834060669","1","0.9999499917030334","0.9998999834060669","1","0.17264999449253082","0.15889999270439148","0.18639999628067017","0.7936999797821045","0.7892999649047852","0.7980999946594238","0.9998999834060669","0.9998999834060669","0.9998999834060669","1","1","1","0.14139999449253082","0.14139999449253082","0.14139999449253082","0.8431999683380127","0.8431999683380127","0.8431999683380127","1","1","1","1","1","1","0.1257999986410141","0.1257999986410141","0.1257999986410141","0.8345999717712402","0.8345999717712402","0.8345999717712402","1","1","1","1","1","1","0.04529999941587448","0.04529999941587448","0.04529999941587448","1","1","1"
"221","1","1","1","1","1","1","0.045899998396635056","0.045899998396635056","0.045899998396635056","1","1","1","1","1","1","1","1","1","0.045899998396635056","0.045899998396635056","0.045899998396635056","1","1","1","0.9976999759674072","0.9957000017166138","0.9996999502182007","0.9985999763011932","0.9975999593734741","0.9995999932289124","0.30284999310970306","0.29819998145103455","0.3075000047683716","0.6071999669075012","0.604699969291687","0.6096999645233154","1","1","1","1","1","1","0.18459999561309814","0.17549999058246613","0.19370000064373016","0.7973999679088593","0.793999969959259","0.8007999658584595","1","1","1","1","1","1","0.1403999924659729","0.1403999924659729","0.1403999924659729","0.8432999849319458","0.8432999849319458","0.8432999849319458","1","1","1","0.9998999834060669","0.9998999834060669","0.9998999834060669","0.15489999949932098","0.15489999949932098","0.15489999949932098","0.8423999547958374","0.8423999547958374","0.8423999547958374","1","1","1","1","1","1","0.04479999840259552","0.04479999840259552","0.04479999840259552","1","1","1"
"232","1","1","1","1","1","1","0.04619999974966049","0.04619999974966049","0.04619999974966049","1","1","1","1","1","1","1","1","1","0.045399997383356094","0.045399997383356094","0.045399997383356094","1","1","1","0.9988499581813812","0.9982999563217163","0.9993999600410461","0.9992499947547913","0.9991999864578247","0.9993000030517578","0.30719998478889465","0.2895999848842621","0.3247999846935272","0.613649994134903","0.5990999937057495","0.6281999945640564","1","1","1","1","1","1","0.20114999264478683","0.19439999759197235","0.20789998769760132","0.8017999827861786","0.7976999878883362","0.805899977684021","0.9998999834060669","0.9998999834060669","0.9998999834060669","1","1","1","0.15309999883174896","0.15309999883174896","0.15309999883174896","0.8470999598503113","0.8470999598503113","0.8470999598503113","1","1","1","1","1","1","0.11859999597072601","0.11859999597072601","0.11859999597072601","0.8343999981880188","0.8343999981880188","0.8343999981880188","1","1","1","1","1","1","0.044999998062849045","0.044999998062849045","0.044999998062849045","1","1","1"
"243","1","1","1","1","1","1","0.04659999907016754","0.04659999907016754","0.04659999907016754","1","1","1","1","1","1","1","1","1","0.04490000009536743","0.04490000009536743","0.04490000009536743","1","1","1","0.9988499581813812","0.9982999563217163","0.9993999600410461","0.9993999600410461","0.9989999532699585","0.9997999668121338","0.31804998219013214","0.31219998002052307","0.3238999843597412","0.6193999946117401","0.6139000058174133","0.6248999834060669","1","1","1","1","1","1","0.20229998975992203","0.18789999186992645","0.2166999876499176","0.8010499775409698","0.7960000038146973","0.8060999512672424","1","1","1","1","1","1","0.1485999971628189","0.1485999971628189","0.1485999971628189","0.8463000059127808","0.8463000059127808","0.8463000059127808","1","1","1","1","1","1","0.14319999516010284","0.14319999516010284","0.14319999516010284","0.8391000032424927","0.8391000032424927","0.8391000032424927","1","1","1","1","1","1","0.045099999755620956","0.045099999755620956","0.045099999755620956","1","1","1"
"254","1","1","1","1","1","1","0.04580000042915344","0.04580000042915344","0.04580000042915344","1","1","1","1","1","1","1","1","1","0.04580000042915344","0.04580000042915344","0.04580000042915344","1","1","1","0.9982499778270721","0.9971999526023865","0.9993000030517578","0.9985999464988708","0.9985999464988708","0.9985999464988708","0.3267499804496765","0.3164999783039093","0.3369999825954437","0.6196499764919281","0.6123999953269958","0.6268999576568604","1","1","1","1","1","1","0.21169999986886978","0.20340000092983246","0.2199999988079071","0.8050999641418457","0.8011999726295471","0.8089999556541443","0.9998999834060669","0.9998999834060669","0.9998999834060669","1","1","1","0.16259999573230743","0.16259999573230743","0.16259999573230743","0.8497999906539917","0.8497999906539917","0.8497999906539917","1","1","1","1","1","1","0.1306999921798706","0.1306999921798706","0.1306999921798706","0.8367999792098999","0.8367999792098999","0.8367999792098999","1","1","1","1","1","1","0.04529999941587448","0.04529999941587448","0.04529999941587448","1","1","1"
"265","1","1","1","1","1","1","0.04659999907016754","0.04659999907016754","0.04659999907016754","1","1","1","1","1","1","1","1","1","0.045399997383356094","0.045399997383356094","0.045399997383356094","1","1","1","0.9995999932289124","0.9991999864578247","1","0.9994999766349792","0.9993000030517578","0.9996999502182007","0.31344999372959137","0.3116999864578247","0.31520000100135803","0.6133999824523926","0.6089999675750732","0.6177999973297119","1","1","1","1","1","1","0.21564999222755432","0.20809999108314514","0.2231999933719635","0.8048999905586243","0.8015999794006348","0.8082000017166138","1","1","1","1","1","1","0.1551000028848648","0.1551000028848648","0.1551000028848648","0.8465999960899353","0.8465999960899353","0.8465999960899353","1","1","1","1","1","1","0.15160000324249268","0.15160000324249268","0.15160000324249268","0.838699996471405","0.838699996471405","0.838699996471405","1","1","1","1","1","1","0.04519999772310257","0.04519999772310257","0.04519999772310257","1","1","1"
"276","1","1","1","1","1","1","0.045899998396635056","0.045899998396635056","0.045899998396635056","1","1","1","1","1","1","1","1","1","0.04519999772310257","0.04519999772310257","0.04519999772310257","1","1","1","0.9996999800205231","0.9994999766349792","0.9998999834060669","0.9993999600410461","0.9990999698638916","0.9996999502182007","0.32979999482631683","0.3188000023365021","0.3407999873161316","0.6237499713897705","0.6168999671936035","0.6305999755859375","1","1","1","1","1","1","0.21489999443292618","0.20969998836517334","0.22010000050067902","0.8050499856472015","0.8008999824523926","0.8091999888420105","1","1","1","1","1","1","0.16509999334812164","0.16509999334812164","0.16509999334812164","0.8488999605178833","0.8488999605178833","0.8488999605178833","1","1","1","1","1","1","0.14909999072551727","0.14909999072551727","0.14909999072551727","0.8382999897003174","0.8382999897003174","0.8382999897003174","1","1","1","1","1","1","0.04519999772310257","0.04519999772310257","0.04519999772310257","1","1","1"
"287","1","1","1","1","1","1","0.04609999805688858","0.04609999805688858","0.04609999805688858","1","1","1","1","1","1","1","1","1","0.045399997383356094","0.045399997383356094","0.045399997383356094","1","1","1","0.9979499876499176","0.9959999918937683","0.9998999834060669","0.9993999600410461","0.9990999698638916","0.9996999502182007","0.33504998683929443","0.33249998092651367","0.3375999927520752","0.6289999783039093","0.6270999908447266","0.630899965763092","1","1","1","1","1","1","0.2198999896645546","0.21949999034404755","0.22029998898506165","0.808599978685379","0.8064000010490417","0.8107999563217163","1","1","1","1","1","1","0.1696999967098236","0.1696999967098236","0.1696999967098236","0.849299967288971","0.849299967288971","0.849299967288971","1","1","1","1","1","1","0.17329999804496765","0.17329999804496765","0.17329999804496765","0.8445000052452087","0.8445000052452087","0.8445000052452087","1","1","1","1","1","1","0.044999998062849045","0.044999998062849045","0.044999998062849045","1","1","1"
"298","1","1","1","1","1","1","0.046699997037649155","0.046699997037649155","0.046699997037649155","1","1","1","1","1","1","1","1","1","0.044999998062849045","0.044999998062849045","0.044999998062849045","1","1","1","0.9996999800205231","0.9993999600410461","1","0.9993999600410461","0.9989999532699585","0.9997999668121338","0.33444999158382416","0.3285999894142151","0.3402999937534332","0.6249499917030334","0.6209999918937683","0.6288999915122986","1","1","1","1","1","1","0.2255999967455864","0.21739999949932098","0.2337999939918518","0.8086499869823456","0.8036999702453613","0.8136000037193298","1","1","1","0.9998999834060669","0.9998999834060669","0.9998999834060669","0.1850000023841858","0.1850000023841858","0.1850000023841858","0.8515999913215637","0.8515999913215637","0.8515999913215637","1","1","1","1","1","1","0.1858000010251999","0.1858000010251999","0.1858000010251999","0.8466999530792236","0.8466999530792236","0.8466999530792236","1","1","1","1","1","1","0.045499999076128006","0.045499999076128006","0.045499999076128006","1","1","1"
"309","1","1","1","1","1","1","0.04699999839067459","0.04699999839067459","0.04699999839067459","1","1","1","1","1","1","1","1","1","0.04519999772310257","0.04519999772310257","0.04519999772310257","1","1","1","0.9997499883174896","0.9995999932289124","0.9998999834060669","0.9994499981403351","0.9993000030517578","0.9995999932289124","0.3410999923944473","0.33959999680519104","0.3425999879837036","0.6317499577999115","0.6311999559402466","0.6322999596595764","1","1","1","1","1","1","0.2253499999642372","0.2076999992132187","0.24300000071525574","0.8086499571800232","0.8021999597549438","0.8150999546051025","0.9998999834060669","0.9998999834060669","0.9998999834060669","1","1","1","0.1833999902009964","0.1833999902009964","0.1833999902009964","0.8525999784469604","0.8525999784469604","0.8525999784469604","1","1","1","1","1","1","0.18769998848438263","0.18769998848438263","0.18769998848438263","0.8481999635696411","0.8481999635696411","0.8481999635696411","1","1","1","1","1","1","0.045899998396635056","0.045899998396635056","0.045899998396635056","1","1","1"
"320","1","1","1","1","1","1","0.046699997037649155","0.046699997037649155","0.046699997037649155","1","1","1","1","1","1","1","1","1","0.045099999755620956","0.045099999755620956","0.045099999755620956","1","1","1","0.999099999666214","0.998199999332428","1","0.999349981546402","0.998699963092804","1","0.33274999260902405","0.3278999924659729","0.3375999927520752","0.6276999711990356","0.6266999840736389","0.6286999583244324","1","1","1","1","1","1","0.22929999232292175","0.21869999170303345","0.23989999294281006","0.8077499866485596","0.804099977016449","0.8113999962806702","0.9998999834060669","0.9998999834060669","0.9998999834060669","1","1","1","0.19689999520778656","0.19689999520778656","0.19689999520778656","0.8550999760627747","0.8550999760627747","0.8550999760627747","1","1","1","1","1","1","0.2029999941587448","0.2029999941587448","0.2029999941587448","0.8500999808311462","0.8500999808311462","0.8500999808311462","1","1","1","1","1","1","0.045499999076128006","0.045499999076128006","0.045499999076128006","1","1","1"
