"Step","Readout, K=512, L=8, p_B=0.5, p_C=0.5, B=4, eps=0 - ic1_acc","Readout, K=512, L=8, p_B=0.5, p_C=0.5, B=4, eps=0 - ic1_acc__MIN","Readout, K=512, L=8, p_B=0.5, p_C=0.5, B=4, eps=0 - ic1_acc__MAX","Readout, K=512, L=8, p_B=0.5, p_C=0.5, B=4, eps=0 - ic2_acc","Readout, K=512, L=8, p_B=0.5, p_C=0.5, B=4, eps=0 - ic2_acc__MIN","Readout, K=512, L=8, p_B=0.5, p_C=0.5, B=4, eps=0 - ic2_acc__MAX","Readout, K=512, L=8, p_B=0.5, p_C=0.5, B=4, eps=0 - iw_acc","Readout, K=512, L=8, p_B=0.5, p_C=0.5, B=4, eps=0 - iw_acc__MIN","Readout, K=512, L=8, p_B=0.5, p_C=0.5, B=4, eps=0 - iw_acc__MAX","Readout, K=512, L=8, p_B=0.5, p_C=0.5, B=4, eps=0 - test_acc","Readout, K=512, L=8, p_B=0.5, p_C=0.5, B=4, eps=0 - test_acc__MIN","Readout, K=512, L=8, p_B=0.5, p_C=0.5, B=4, eps=0 - test_acc__MAX","Readout, K=512, L=128, p_B=0.5, p_C=0.5, B=4, eps=0 - ic1_acc","Readout, K=512, L=128, p_B=0.5, p_C=0.5, B=4, eps=0 - ic1_acc__MIN","Readout, K=512, L=128, p_B=0.5, p_C=0.5, B=4, eps=0 - ic1_acc__MAX","Readout, K=512, L=128, p_B=0.5, p_C=0.5, B=4, eps=0 - ic2_acc","Readout, K=512, L=128, p_B=0.5, p_C=0.5, B=4, eps=0 - ic2_acc__MIN","Readout, K=512, L=128, p_B=0.5, p_C=0.5, B=4, eps=0 - ic2_acc__MAX","Readout, K=512, L=128, p_B=0.5, p_C=0.5, B=4, eps=0 - iw_acc","Readout, K=512, L=128, p_B=0.5, p_C=0.5, B=4, eps=0 - iw_acc__MIN","Readout, K=512, L=128, p_B=0.5, p_C=0.5, B=4, eps=0 - iw_acc__MAX","Readout, K=512, L=128, p_B=0.5, p_C=0.5, B=4, eps=0 - test_acc","Readout, K=512, L=128, p_B=0.5, p_C=0.5, B=4, eps=0 - test_acc__MIN","Readout, K=512, L=128, p_B=0.5, p_C=0.5, B=4, eps=0 - test_acc__MAX","Readout, K=512, L=16, p_B=0.5, p_C=0.5, B=4, eps=0 - ic1_acc","Readout, K=512, L=16, p_B=0.5, p_C=0.5, B=4, eps=0 - ic1_acc__MIN","Readout, K=512, L=16, p_B=0.5, p_C=0.5, B=4, eps=0 - ic1_acc__MAX","Readout, K=512, L=16, p_B=0.5, p_C=0.5, B=4, eps=0 - ic2_acc","Readout, K=512, L=16, p_B=0.5, p_C=0.5, B=4, eps=0 - ic2_acc__MIN","Readout, K=512, L=16, p_B=0.5, p_C=0.5, B=4, eps=0 - ic2_acc__MAX","Readout, K=512, L=16, p_B=0.5, p_C=0.5, B=4, eps=0 - iw_acc","Readout, K=512, L=16, p_B=0.5, p_C=0.5, B=4, eps=0 - iw_acc__MIN","Readout, K=512, L=16, p_B=0.5, p_C=0.5, B=4, eps=0 - iw_acc__MAX","Readout, K=512, L=16, p_B=0.5, p_C=0.5, B=4, eps=0 - test_acc","Readout, K=512, L=16, p_B=0.5, p_C=0.5, B=4, eps=0 - test_acc__MIN","Readout, K=512, L=16, p_B=0.5, p_C=0.5, B=4, eps=0 - test_acc__MAX","Readout, K=512, L=64, p_B=0.5, p_C=0.5, B=4, eps=0 - ic1_acc","Readout, K=512, L=64, p_B=0.5, p_C=0.5, B=4, eps=0 - ic1_acc__MIN","Readout, K=512, L=64, p_B=0.5, p_C=0.5, B=4, eps=0 - ic1_acc__MAX","Readout, K=512, L=64, p_B=0.5, p_C=0.5, B=4, eps=0 - ic2_acc","Readout, K=512, L=64, p_B=0.5, p_C=0.5, B=4, eps=0 - ic2_acc__MIN","Readout, K=512, L=64, p_B=0.5, p_C=0.5, B=4, eps=0 - ic2_acc__MAX","Readout, K=512, L=64, p_B=0.5, p_C=0.5, B=4, eps=0 - iw_acc","Readout, K=512, L=64, p_B=0.5, p_C=0.5, B=4, eps=0 - iw_acc__MIN","Readout, K=512, L=64, p_B=0.5, p_C=0.5, B=4, eps=0 - iw_acc__MAX","Readout, K=512, L=64, p_B=0.5, p_C=0.5, B=4, eps=0 - test_acc","Readout, K=512, L=64, p_B=0.5, p_C=0.5, B=4, eps=0 - test_acc__MIN","Readout, K=512, L=64, p_B=0.5, p_C=0.5, B=4, eps=0 - test_acc__MAX","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - ic1_acc","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - ic1_acc__MIN","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - ic1_acc__MAX","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - ic2_acc","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - ic2_acc__MIN","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - ic2_acc__MAX","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - iw_acc","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - iw_acc__MIN","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - iw_acc__MAX","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - test_acc","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - test_acc__MIN","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - test_acc__MAX"
"111","0.9980999827384949","0.9980999827384949","0.9980999827384949","0.9993000030517578","0.9993000030517578","0.9993000030517578","0.15199999511241913","0.15199999511241913","0.15199999511241913","0.7886999845504761","0.7886999845504761","0.7886999845504761","0.9989999532699585","0.9989999532699585","0.9989999532699585","0.9996999502182007","0.9996999502182007","0.9996999502182007","0.10260000079870224","0.10260000079870224","0.10260000079870224","0.7763999700546265","0.7763999700546265","0.7763999700546265","0.9994999766349792","0.9994999766349792","0.9994999766349792","0.9991999864578247","0.9991999864578247","0.9991999864578247","0.09389999508857727","0.09389999508857727","0.09389999508857727","0.7756999731063843","0.7756999731063843","0.7756999731063843","0.9998999834060669","0.9998999834060669","0.9998999834060669","0.9993999600410461","0.9993999600410461","0.9993999600410461","0.08179999887943268","0.08179999887943268","0.08179999887943268","0.7760999798774719","0.7760999798774719","0.7760999798774719","0.9995999932289124","0.9995999932289124","0.9995999932289124","0.9998999834060669","0.9998999834060669","0.9998999834060669","0.07880000025033951","0.07880000025033951","0.07880000025033951","0.7798999547958374","0.7798999547958374","0.7798999547958374"
"122","0.9966999888420105","0.9966999888420105","0.9966999888420105","0.9993000030517578","0.9993000030517578","0.9993000030517578","0.15569999814033508","0.15569999814033508","0.15569999814033508","0.792199969291687","0.792199969291687","0.792199969291687","0.9995999932289124","0.9995999932289124","0.9995999932289124","0.9993999600410461","0.9993999600410461","0.9993999600410461","0.1232999935746193","0.1232999935746193","0.1232999935746193","0.7804999947547913","0.7804999947547913","0.7804999947547913","0.9994999766349792","0.9994999766349792","0.9994999766349792","0.9996999502182007","0.9996999502182007","0.9996999502182007","0.10209999978542328","0.10209999978542328","0.10209999978542328","0.7791999578475952","0.7791999578475952","0.7791999578475952","0.9996999502182007","0.9996999502182007","0.9996999502182007","0.9998999834060669","0.9998999834060669","0.9998999834060669","0.10289999842643738","0.10289999842643738","0.10289999842643738","0.7817999720573425","0.7817999720573425","0.7817999720573425","0.9993000030517578","0.9993000030517578","0.9993000030517578","0.9998999834060669","0.9998999834060669","0.9998999834060669","0.11369999498128891","0.11369999498128891","0.11369999498128891","0.7884999513626099","0.7884999513626099","0.7884999513626099"
"133","0.998699963092804","0.998699963092804","0.998699963092804","0.9997999668121338","0.9997999668121338","0.9997999668121338","0.16300000250339508","0.16300000250339508","0.16300000250339508","0.7935000061988831","0.7935000061988831","0.7935000061988831","0.9998999834060669","0.9998999834060669","0.9998999834060669","0.9997999668121338","0.9997999668121338","0.9997999668121338","0.16099999845027924","0.16099999845027924","0.16099999845027924","0.7899999618530273","0.7899999618530273","0.7899999618530273","0.9996999502182007","0.9996999502182007","0.9996999502182007","0.9996999502182007","0.9996999502182007","0.9996999502182007","0.10830000042915344","0.10830000042915344","0.10830000042915344","0.7809000015258789","0.7809000015258789","0.7809000015258789","1","1","1","0.9997999668121338","0.9997999668121338","0.9997999668121338","0.09719999879598618","0.09719999879598618","0.09719999879598618","0.781499981880188","0.781499981880188","0.781499981880188","0.9993999600410461","0.9993999600410461","0.9993999600410461","1","1","1","0.11959999799728394","0.11959999799728394","0.11959999799728394","0.7913999557495117","0.7913999557495117","0.7913999557495117"
"144","0.9993000030517578","0.9993000030517578","0.9993000030517578","0.9998999834060669","0.9998999834060669","0.9998999834060669","0.16499999165534973","0.16499999165534973","0.16499999165534973","0.7932999730110168","0.7932999730110168","0.7932999730110168","0.9998999834060669","0.9998999834060669","0.9998999834060669","0.9996999502182007","0.9996999502182007","0.9996999502182007","0.15539999306201935","0.15539999306201935","0.15539999306201935","0.7872999906539917","0.7872999906539917","0.7872999906539917","1","1","1","0.9998999834060669","0.9998999834060669","0.9998999834060669","0.10899999737739563","0.10899999737739563","0.10899999737739563","0.7803999781608582","0.7803999781608582","0.7803999781608582","0.9998999834060669","0.9998999834060669","0.9998999834060669","0.9998999834060669","0.9998999834060669","0.9998999834060669","0.12780000269412994","0.12780000269412994","0.12780000269412994","0.7881999611854553","0.7881999611854553","0.7881999611854553","0.9996999502182007","0.9996999502182007","0.9996999502182007","0.9998999834060669","0.9998999834060669","0.9998999834060669","0.13740000128746033","0.13740000128746033","0.13740000128746033","0.7953000068664551","0.7953000068664551","0.7953000068664551"
"155","0.9997999668121338","0.9997999668121338","0.9997999668121338","0.9998999834060669","0.9998999834060669","0.9998999834060669","0.1809999942779541","0.1809999942779541","0.1809999942779541","0.7976999878883362","0.7976999878883362","0.7976999878883362","0.9998999834060669","0.9998999834060669","0.9998999834060669","0.9997999668121338","0.9997999668121338","0.9997999668121338","0.19769999384880066","0.19769999384880066","0.19769999384880066","0.7990999817848206","0.7990999817848206","0.7990999817848206","0.9998999834060669","0.9998999834060669","0.9998999834060669","0.9998999834060669","0.9998999834060669","0.9998999834060669","0.12349999696016312","0.12349999696016312","0.12349999696016312","0.7815999984741211","0.7815999984741211","0.7815999984741211","0.9997999668121338","0.9997999668121338","0.9997999668121338","1","1","1","0.14000000059604645","0.14000000059604645","0.14000000059604645","0.7897999882698059","0.7897999882698059","0.7897999882698059","0.9997999668121338","0.9997999668121338","0.9997999668121338","1","1","1","0.13379999995231628","0.13379999995231628","0.13379999995231628","0.795199990272522","0.795199990272522","0.795199990272522"
"166","0.9997999668121338","0.9997999668121338","0.9997999668121338","0.9997999668121338","0.9997999668121338","0.9997999668121338","0.1876000016927719","0.1876000016927719","0.1876000016927719","0.7991999983787537","0.7991999983787537","0.7991999983787537","0.9997999668121338","0.9997999668121338","0.9997999668121338","0.9998999834060669","0.9998999834060669","0.9998999834060669","0.2298000007867813","0.2298000007867813","0.2298000007867813","0.8054999709129333","0.8054999709129333","0.8054999709129333","0.9998999834060669","0.9998999834060669","0.9998999834060669","0.9998999834060669","0.9998999834060669","0.9998999834060669","0.12780000269412994","0.12780000269412994","0.12780000269412994","0.7838999629020691","0.7838999629020691","0.7838999629020691","0.9998999834060669","0.9998999834060669","0.9998999834060669","1","1","1","0.16040000319480896","0.16040000319480896","0.16040000319480896","0.7943999767303467","0.7943999767303467","0.7943999767303467","0.9996999502182007","0.9996999502182007","0.9996999502182007","1","1","1","0.1394999921321869","0.1394999921321869","0.1394999921321869","0.7963999509811401","0.7963999509811401","0.7963999509811401"
"177","0.9993000030517578","0.9993000030517578","0.9993000030517578","0.9998999834060669","0.9998999834060669","0.9998999834060669","0.19990000128746033","0.19990000128746033","0.19990000128746033","0.8011999726295471","0.8011999726295471","0.8011999726295471","0.9998999834060669","0.9998999834060669","0.9998999834060669","1","1","1","0.2442999929189682","0.2442999929189682","0.2442999929189682","0.8086999654769897","0.8086999654769897","0.8086999654769897","0.9998999834060669","0.9998999834060669","0.9998999834060669","0.9998999834060669","0.9998999834060669","0.9998999834060669","0.13830000162124634","0.13830000162124634","0.13830000162124634","0.7871999740600586","0.7871999740600586","0.7871999740600586","0.9998999834060669","0.9998999834060669","0.9998999834060669","1","1","1","0.1533999890089035","0.1533999890089035","0.1533999890089035","0.7922999858856201","0.7922999858856201","0.7922999858856201","0.9996999502182007","0.9996999502182007","0.9996999502182007","1","1","1","0.14549998939037323","0.14549998939037323","0.14549998939037323","0.7989999651908875","0.7989999651908875","0.7989999651908875"
"188","0.9996999502182007","0.9996999502182007","0.9996999502182007","1","1","1","0.20520000159740448","0.20520000159740448","0.20520000159740448","0.802899956703186","0.802899956703186","0.802899956703186","0.9993000030517578","0.9993000030517578","0.9993000030517578","0.9996999502182007","0.9996999502182007","0.9996999502182007","0.23959998786449432","0.23959998786449432","0.23959998786449432","0.8102999925613403","0.8102999925613403","0.8102999925613403","0.9998999834060669","0.9998999834060669","0.9998999834060669","0.9998999834060669","0.9998999834060669","0.9998999834060669","0.1445000022649765","0.1445000022649765","0.1445000022649765","0.7893999814987183","0.7893999814987183","0.7893999814987183","1","1","1","1","1","1","0.1679999977350235","0.1679999977350235","0.1679999977350235","0.7960999608039856","0.7960999608039856","0.7960999608039856","0.9996999502182007","0.9996999502182007","0.9996999502182007","1","1","1","0.1615999937057495","0.1615999937057495","0.1615999937057495","0.8018999695777893","0.8018999695777893","0.8018999695777893"
"199","0.9998999834060669","0.9998999834060669","0.9998999834060669","1","1","1","0.20979999005794525","0.20979999005794525","0.20979999005794525","0.8062999844551086","0.8062999844551086","0.8062999844551086","0.9998999834060669","0.9998999834060669","0.9998999834060669","1","1","1","0.26089999079704285","0.26089999079704285","0.26089999079704285","0.8173999786376953","0.8173999786376953","0.8173999786376953","0.9998999834060669","0.9998999834060669","0.9998999834060669","1","1","1","0.15230000019073486","0.15230000019073486","0.15230000019073486","0.7914999723434448","0.7914999723434448","0.7914999723434448","0.9998999834060669","0.9998999834060669","0.9998999834060669","1","1","1","0.17629998922348022","0.17629998922348022","0.17629998922348022","0.8004999756813049","0.8004999756813049","0.8004999756813049","0.9997999668121338","0.9997999668121338","0.9997999668121338","1","1","1","0.16189999878406525","0.16189999878406525","0.16189999878406525","0.800599992275238","0.800599992275238","0.800599992275238"
"210","0.9998999834060669","0.9998999834060669","0.9998999834060669","1","1","1","0.22619999945163727","0.22619999945163727","0.22619999945163727","0.8070999979972839","0.8070999979972839","0.8070999979972839","1","1","1","0.9998999834060669","0.9998999834060669","0.9998999834060669","0.2793999910354614","0.2793999910354614","0.2793999910354614","0.8191999793052673","0.8191999793052673","0.8191999793052673","0.9997999668121338","0.9997999668121338","0.9997999668121338","1","1","1","0.16339999437332153","0.16339999437332153","0.16339999437332153","0.7928999662399292","0.7928999662399292","0.7928999662399292","0.9997999668121338","0.9997999668121338","0.9997999668121338","1","1","1","0.1824999898672104","0.1824999898672104","0.1824999898672104","0.8008999824523926","0.8008999824523926","0.8008999824523926","0.9996999502182007","0.9996999502182007","0.9996999502182007","1","1","1","0.19249999523162842","0.19249999523162842","0.19249999523162842","0.8093999624252319","0.8093999624252319","0.8093999624252319"
"221","1","1","1","1","1","1","0.23399999737739563","0.23399999737739563","0.23399999737739563","0.8118999600410461","0.8118999600410461","0.8118999600410461","1","1","1","1","1","1","0.25949999690055847","0.25949999690055847","0.25949999690055847","0.8133999705314636","0.8133999705314636","0.8133999705314636","1","1","1","1","1","1","0.17599999904632568","0.17599999904632568","0.17599999904632568","0.7942999601364136","0.7942999601364136","0.7942999601364136","0.9998999834060669","0.9998999834060669","0.9998999834060669","1","1","1","0.17819999158382416","0.17819999158382416","0.17819999158382416","0.8024999499320984","0.8024999499320984","0.8024999499320984","0.9997999668121338","0.9997999668121338","0.9997999668121338","1","1","1","0.1914999932050705","0.1914999932050705","0.1914999932050705","0.8096999526023865","0.8096999526023865","0.8096999526023865"
"232","0.9998999834060669","0.9998999834060669","0.9998999834060669","1","1","1","0.23899999260902405","0.23899999260902405","0.23899999260902405","0.8112999796867371","0.8112999796867371","0.8112999796867371","0.9998999834060669","0.9998999834060669","0.9998999834060669","1","1","1","0.3114999830722809","0.3114999830722809","0.3114999830722809","0.8276999592781067","0.8276999592781067","0.8276999592781067","1","1","1","1","1","1","0.18320000171661377","0.18320000171661377","0.18320000171661377","0.7994999885559082","0.7994999885559082","0.7994999885559082","1","1","1","1","1","1","0.19449999928474426","0.19449999928474426","0.19449999928474426","0.8052999973297119","0.8052999973297119","0.8052999973297119","0.9997999668121338","0.9997999668121338","0.9997999668121338","1","1","1","0.19589999318122864","0.19589999318122864","0.19589999318122864","0.808899998664856","0.808899998664856","0.808899998664856"
"243","0.9998999834060669","0.9998999834060669","0.9998999834060669","1","1","1","0.24689999222755432","0.24689999222755432","0.24689999222755432","0.8134999871253967","0.8134999871253967","0.8134999871253967","1","1","1","1","1","1","0.3333999812602997","0.3333999812602997","0.3333999812602997","0.8316999673843384","0.8316999673843384","0.8316999673843384","1","1","1","1","1","1","0.17839999496936798","0.17839999496936798","0.17839999496936798","0.7983999848365784","0.7983999848365784","0.7983999848365784","0.9998999834060669","0.9998999834060669","0.9998999834060669","0.9998999834060669","0.9998999834060669","0.9998999834060669","0.21449999511241913","0.21449999511241913","0.21449999511241913","0.8118999600410461","0.8118999600410461","0.8118999600410461","0.9998999834060669","0.9998999834060669","0.9998999834060669","1","1","1","0.17219999432563782","0.17219999432563782","0.17219999432563782","0.8066999912261963","0.8066999912261963","0.8066999912261963"
"254","1","1","1","1","1","1","0.24689999222755432","0.24689999222755432","0.24689999222755432","0.8123999834060669","0.8123999834060669","0.8123999834060669","1","1","1","1","1","1","0.3203999996185303","0.3203999996185303","0.3203999996185303","0.8287000060081482","0.8287000060081482","0.8287000060081482","1","1","1","1","1","1","0.17479999363422394","0.17479999363422394","0.17479999363422394","0.7964999675750732","0.7964999675750732","0.7964999675750732","0.9997999668121338","0.9997999668121338","0.9997999668121338","1","1","1","0.20080000162124634","0.20080000162124634","0.20080000162124634","0.8071999549865723","0.8071999549865723","0.8071999549865723","0.9997999668121338","0.9997999668121338","0.9997999668121338","1","1","1","0.20960000157356262","0.20960000157356262","0.20960000157356262","0.8132999539375305","0.8132999539375305","0.8132999539375305"
"265","0.9998999834060669","0.9998999834060669","0.9998999834060669","1","1","1","0.2624000012874603","0.2624000012874603","0.2624000012874603","0.8179000020027161","0.8179000020027161","0.8179000020027161","1","1","1","1","1","1","0.32499998807907104","0.32499998807907104","0.32499998807907104","0.8317999839782715","0.8317999839782715","0.8317999839782715","1","1","1","1","1","1","0.18469999730587006","0.18469999730587006","0.18469999730587006","0.7993999719619751","0.7993999719619751","0.7993999719619751","1","1","1","1","1","1","0.20600000023841858","0.20600000023841858","0.20600000023841858","0.8083999752998352","0.8083999752998352","0.8083999752998352","0.9993999600410461","0.9993999600410461","0.9993999600410461","1","1","1","0.23009999096393585","0.23009999096393585","0.23009999096393585","0.8193999528884888","0.8193999528884888","0.8193999528884888"
"276","1","1","1","1","1","1","0.27399998903274536","0.27399998903274536","0.27399998903274536","0.8211999535560608","0.8211999535560608","0.8211999535560608","1","1","1","1","1","1","0.3109000027179718","0.3109000027179718","0.3109000027179718","0.8278999924659729","0.8278999924659729","0.8278999924659729","0.9998999834060669","0.9998999834060669","0.9998999834060669","1","1","1","0.21149998903274536","0.21149998903274536","0.21149998903274536","0.8054999709129333","0.8054999709129333","0.8054999709129333","1","1","1","1","1","1","0.2368999868631363","0.2368999868631363","0.2368999868631363","0.8137999773025513","0.8137999773025513","0.8137999773025513","0.9994999766349792","0.9994999766349792","0.9994999766349792","1","1","1","0.23029999434947968","0.23029999434947968","0.23029999434947968","0.8184999823570251","0.8184999823570251","0.8184999823570251"
"287","1","1","1","1","1","1","0.27459999918937683","0.27459999918937683","0.27459999918937683","0.8222000002861023","0.8222000002861023","0.8222000002861023","1","1","1","1","1","1","0.30570000410079956","0.30570000410079956","0.30570000410079956","0.826200008392334","0.826200008392334","0.826200008392334","1","1","1","1","1","1","0.19519999623298645","0.19519999623298645","0.19519999623298645","0.8008999824523926","0.8008999824523926","0.8008999824523926","0.9998999834060669","0.9998999834060669","0.9998999834060669","1","1","1","0.22989998757839203","0.22989998757839203","0.22989998757839203","0.8122999668121338","0.8122999668121338","0.8122999668121338","0.9997999668121338","0.9997999668121338","0.9997999668121338","1","1","1","0.2224999964237213","0.2224999964237213","0.2224999964237213","0.8157999515533447","0.8157999515533447","0.8157999515533447"
"298","0.9998999834060669","0.9998999834060669","0.9998999834060669","1","1","1","0.28859999775886536","0.28859999775886536","0.28859999775886536","0.8247999548912048","0.8247999548912048","0.8247999548912048","1","1","1","1","1","1","0.3522000014781952","0.3522000014781952","0.3522000014781952","0.8391000032424927","0.8391000032424927","0.8391000032424927","0.9998999834060669","0.9998999834060669","0.9998999834060669","0.9998999834060669","0.9998999834060669","0.9998999834060669","0.19869999587535858","0.19869999587535858","0.19869999587535858","0.8018999695777893","0.8018999695777893","0.8018999695777893","1","1","1","1","1","1","0.24269999563694","0.24269999563694","0.24269999563694","0.8152999877929688","0.8152999877929688","0.8152999877929688","0.9998999834060669","0.9998999834060669","0.9998999834060669","1","1","1","0.22219999134540558","0.22219999134540558","0.22219999134540558","0.81659996509552","0.81659996509552","0.81659996509552"
"309","1","1","1","1","1","1","0.28619998693466187","0.28619998693466187","0.28619998693466187","0.8251999616622925","0.8251999616622925","0.8251999616622925","1","1","1","1","1","1","0.35599997639656067","0.35599997639656067","0.35599997639656067","0.8406999707221985","0.8406999707221985","0.8406999707221985","1","1","1","1","1","1","0.20809999108314514","0.20809999108314514","0.20809999108314514","0.8054999709129333","0.8054999709129333","0.8054999709129333","1","1","1","1","1","1","0.24369999766349792","0.24369999766349792","0.24369999766349792","0.814799964427948","0.814799964427948","0.814799964427948","0.9996999502182007","0.9996999502182007","0.9996999502182007","1","1","1","0.2345999926328659","0.2345999926328659","0.2345999926328659","0.8215000033378601","0.8215000033378601","0.8215000033378601"
"320","0.9998999834060669","0.9998999834060669","0.9998999834060669","1","1","1","0.29429998993873596","0.29429998993873596","0.29429998993873596","0.826200008392334","0.826200008392334","0.826200008392334","1","1","1","1","1","1","0.3351999819278717","0.3351999819278717","0.3351999819278717","0.8348999619483948","0.8348999619483948","0.8348999619483948","1","1","1","1","1","1","0.22869999706745148","0.22869999706745148","0.22869999706745148","0.8090999722480774","0.8090999722480774","0.8090999722480774","0.9998999834060669","0.9998999834060669","0.9998999834060669","1","1","1","0.21719999611377716","0.21719999611377716","0.21719999611377716","0.8082999587059021","0.8082999587059021","0.8082999587059021","0.9997999668121338","0.9997999668121338","0.9997999668121338","1","1","1","0.22119998931884766","0.22119998931884766","0.22119998931884766","0.8148999810218811","0.8148999810218811","0.8148999810218811"
"331","1","1","1","1","1","1","0.2881999909877777","0.2881999909877777","0.2881999909877777","0.8244999647140503","0.8244999647140503","0.8244999647140503","1","1","1","1","1","1","0.3545999825000763","0.3545999825000763","0.3545999825000763","0.8398999571800232","0.8398999571800232","0.8398999571800232","1","1","1","1","1","1","0.2255999892950058","0.2255999892950058","0.2255999892950058","0.8072999715805054","0.8072999715805054","0.8072999715805054","1","1","1","1","1","1","0.2459999918937683","0.2459999918937683","0.2459999918937683","0.8184999823570251","0.8184999823570251","0.8184999823570251","0.9997999668121338","0.9997999668121338","0.9997999668121338","1","1","1","0.24069999158382416","0.24069999158382416","0.24069999158382416","0.8211999535560608","0.8211999535560608","0.8211999535560608"
"342","1","1","1","1","1","1","0.30949997901916504","0.30949997901916504","0.30949997901916504","0.8283999562263489","0.8283999562263489","0.8283999562263489","1","1","1","1","1","1","0.3714999854564667","0.3714999854564667","0.3714999854564667","0.8416000008583069","0.8416000008583069","0.8416000008583069","1","1","1","1","1","1","0.22509999573230743","0.22509999573230743","0.22509999573230743","0.8075000047683716","0.8075000047683716","0.8075000047683716","1","1","1","1","1","1","0.25849997997283936","0.25849997997283936","0.25849997997283936","0.8215999603271484","0.8215999603271484","0.8215999603271484","0.9995999932289124","0.9995999932289124","0.9995999932289124","1","1","1","0.24009999632835388","0.24009999632835388","0.24009999632835388","0.8245999813079834","0.8245999813079834","0.8245999813079834"
"353","1","1","1","1","1","1","0.30390000343322754","0.30390000343322754","0.30390000343322754","0.8271999955177307","0.8271999955177307","0.8271999955177307","0.9998999834060669","0.9998999834060669","0.9998999834060669","1","1","1","0.3743000030517578","0.3743000030517578","0.3743000030517578","0.8414999842643738","0.8414999842643738","0.8414999842643738","1","1","1","1","1","1","0.23629999160766602","0.23629999160766602","0.23629999160766602","0.811199963092804","0.811199963092804","0.811199963092804","1","1","1","1","1","1","0.2572000026702881","0.2572000026702881","0.2572000026702881","0.8198999762535095","0.8198999762535095","0.8198999762535095","0.9997999668121338","0.9997999668121338","0.9997999668121338","1","1","1","0.23929999768733978","0.23929999768733978","0.23929999768733978","0.8208000063896179","0.8208000063896179","0.8208000063896179"
"364","1","1","1","1","1","1","0.31709998846054077","0.31709998846054077","0.31709998846054077","0.8303999900817871","0.8303999900817871","0.8303999900817871","1","1","1","1","1","1","0.34860000014305115","0.34860000014305115","0.34860000014305115","0.835599958896637","0.835599958896637","0.835599958896637","1","1","1","1","1","1","0.22919999063014984","0.22919999063014984","0.22919999063014984","0.8109999895095825","0.8109999895095825","0.8109999895095825","1","1","1","1","1","1","0.25949999690055847","0.25949999690055847","0.25949999690055847","0.8206999897956848","0.8206999897956848","0.8206999897956848","0.9998999834060669","0.9998999834060669","0.9998999834060669","1","1","1","0.24199999868869781","0.24199999868869781","0.24199999868869781","0.8208000063896179","0.8208000063896179","0.8208000063896179"
"375","1","1","1","1","1","1","0.31619998812675476","0.31619998812675476","0.31619998812675476","0.8313999772071838","0.8313999772071838","0.8313999772071838","0.9998999834060669","0.9998999834060669","0.9998999834060669","1","1","1","0.33409997820854187","0.33409997820854187","0.33409997820854187","0.8316999673843384","0.8316999673843384","0.8316999673843384","0.9998999834060669","0.9998999834060669","0.9998999834060669","0.9998999834060669","0.9998999834060669","0.9998999834060669","0.25679999589920044","0.25679999589920044","0.25679999589920044","0.814799964427948","0.814799964427948","0.814799964427948","1","1","1","1","1","1","0.2556000053882599","0.2556000053882599","0.2556000053882599","0.8219999670982361","0.8219999670982361","0.8219999670982361","0.9996999502182007","0.9996999502182007","0.9996999502182007","1","1","1","0.26249998807907104","0.26249998807907104","0.26249998807907104","0.8260999917984009","0.8260999917984009","0.8260999917984009"
"386","0.9998999834060669","0.9998999834060669","0.9998999834060669","1","1","1","0.3303000032901764","0.3303000032901764","0.3303000032901764","0.8323000073432922","0.8323000073432922","0.8323000073432922","1","1","1","1","1","1","0.3709999918937683","0.3709999918937683","0.3709999918937683","0.8396999835968018","0.8396999835968018","0.8396999835968018","1","1","1","1","1","1","0.2465999871492386","0.2465999871492386","0.2465999871492386","0.8149999976158142","0.8149999976158142","0.8149999976158142","1","1","1","0.9998999834060669","0.9998999834060669","0.9998999834060669","0.26649999618530273","0.26649999618530273","0.26649999618530273","0.8226000070571899","0.8226000070571899","0.8226000070571899","0.9997999668121338","0.9997999668121338","0.9997999668121338","1","1","1","0.25040000677108765","0.25040000677108765","0.25040000677108765","0.8233999609947205","0.8233999609947205","0.8233999609947205"
